1,0.35694444444444445
5,0.4459490740740741
10,0.5826388888888889
15,0.6136574074074074
20,0.6414351851851852
25,0.6342592592592593
30,0.655787037037037
35,0.6625
40,0.6715277777777777
45,0.6996527777777778
50,0.7076388888888889
55,0.7167824074074074
60,0.7266203703703704
65,0.716087962962963
70,0.7326388888888888
75,0.71875
80,0.7408564814814815
85,0.7490740740740741
90,0.7487268518518518
95,0.7510416666666667
100,0.7569444444444444
105,0.75
110,0.7403935185185185
115,0.741550925925926
120,0.7412037037037037
125,0.746875
130,0.7379629629629629
135,0.7346064814814814
140,0.7408564814814815
145,0.7488425925925926
150,0.7449074074074075
155,0.7445601851851852
160,0.7444444444444445
165,0.7509259259259259
170,0.7520833333333333
175,0.7572916666666667
180,0.7547453703703704
185,0.7517361111111112
190,0.7530092592592592
195,0.7550925925925925
200,0.7540509259259259
205,0.7583333333333333
210,0.7518518518518519
215,0.7516203703703703
220,0.7509259259259259
225,0.746875
230,0.7534722222222222
235,0.747800925925926
240,0.7417824074074074
245,0.7476851851851852
250,0.7511574074074074
255,0.7528935185185185
260,0.752199074074074
265,0.7439814814814815
270,0.7403935185185185
275,0.7407407407407407
280,0.7538194444444445
285,0.75
290,0.7532407407407408
295,0.7541666666666667
300,0.7569444444444444
305,0.7601851851851852
310,0.7623842592592592
315,0.7643518518518518
320,0.7621527777777778
325,0.7679398148148148
330,0.7653935185185186
335,0.7641203703703704
340,0.7699074074074074
345,0.7663194444444444
350,0.765162037037037
355,0.758449074074074
360,0.7646990740740741
365,0.7653935185185186
370,0.7706018518518518
375,0.7694444444444445
380,0.7666666666666667
385,0.7703703703703704
390,0.7708333333333334
395,0.7730324074074074
400,0.774074074074074
405,0.772800925925926
410,0.7744212962962963
415,0.7726851851851851
420,0.7731481481481481
425,0.7708333333333334
430,0.7702546296296297
435,0.7701388888888889
440,0.7716435185185185
445,0.7736111111111111
450,0.7753472222222222
455,0.7755787037037037
460,0.7734953703703704
465,0.7712962962962963
470,0.7719907407407407
475,0.7719907407407407
480,0.7756944444444445
485,0.7722222222222223
490,0.7688657407407408
495,0.7696759259259259
500,0.7692129629629629
505,0.7709490740740741
510,0.7697916666666667
515,0.7703703703703704
520,0.7701388888888889
525,0.7697916666666667
530,0.7674768518518519
535,0.7662037037037037
540,0.7666666666666667
545,0.7701388888888889
550,0.7710648148148148
555,0.7774305555555555
560,0.7768518518518519
565,0.7804398148148148
570,0.7820601851851852
575,0.7820601851851852
580,0.7773148148148148
585,0.7770833333333333
590,0.7774305555555555
595,0.7778935185185185
600,0.7797453703703704
605,0.78125
610,0.779050925925926
615,0.7804398148148148
620,0.7800925925925926
625,0.778587962962963
630,0.7796296296296297
635,0.7804398148148148
640,0.7809027777777777
645,0.781712962962963
650,0.7803240740740741
655,0.7804398148148148
660,0.7798611111111111
665,0.78125
670,0.7804398148148148
675,0.780787037037037
680,0.784375
685,0.7872685185185185
690,0.7832175925925926
695,0.7844907407407408
700,0.7847222222222222
705,0.7827546296296296
710,0.7827546296296296
715,0.7803240740740741
720,0.7804398148148148
725,0.7805555555555556
730,0.7815972222222223
735,0.7810185185185186
740,0.7795138888888888
745,0.7824074074074074
750,0.7813657407407407
755,0.7795138888888888
760,0.78125
765,0.7819444444444444
770,0.7824074074074074
775,0.7844907407407408
780,0.7847222222222222
785,0.7856481481481481
790,0.7865740740740741
795,0.7878472222222223
800,0.7878472222222223
805,0.788425925925926
810,0.7887731481481481
815,0.7876157407407407
820,0.7876157407407407
825,0.7883101851851851
830,0.7851851851851852
835,0.7858796296296297
840,0.7844907407407408
845,0.7856481481481481
850,0.7857638888888889
855,0.7847222222222222
860,0.7841435185185185
864,0.783912037037037
