1,0.3923611111111111
5,0.4688657407407407
10,0.6001157407407407
15,0.6059027777777778
20,0.6265046296296296
25,0.6289351851851852
30,0.6524305555555555
35,0.665162037037037
40,0.6927083333333334
45,0.6877314814814814
50,0.7171296296296297
55,0.7375
60,0.7464120370370371
65,0.7480324074074074
70,0.7371527777777778
75,0.7438657407407407
80,0.7476851851851852
85,0.7528935185185185
90,0.7542824074074074
95,0.7594907407407407
100,0.7668981481481482
105,0.7652777777777777
110,0.7671296296296296
115,0.752199074074074
120,0.7412037037037037
125,0.7452546296296296
130,0.7490740740740741
135,0.7556712962962963
140,0.7774305555555555
145,0.7780092592592592
150,0.7670138888888889
155,0.7784722222222222
160,0.7722222222222223
165,0.7693287037037037
170,0.7748842592592593
175,0.7787037037037037
180,0.7699074074074074
185,0.7751157407407407
190,0.7731481481481481
195,0.7811342592592593
200,0.7824074074074074
205,0.78125
210,0.7721064814814815
215,0.7763888888888889
220,0.7803240740740741
225,0.775
230,0.7746527777777777
235,0.7744212962962963
240,0.778125
245,0.7846064814814815
250,0.784375
255,0.7864583333333334
260,0.7856481481481481
265,0.7841435185185185
270,0.7841435185185185
275,0.7804398148148148
280,0.7828703703703703
285,0.7835648148148148
290,0.7850694444444445
295,0.787962962962963
300,0.7895833333333333
305,0.7827546296296296
310,0.7800925925925926
315,0.783912037037037
320,0.7849537037037037
325,0.7841435185185185
330,0.787962962962963
335,0.7870370370370371
340,0.7840277777777778
345,0.7853009259259259
350,0.7859953703703704
355,0.7864583333333334
360,0.7829861111111112
365,0.7836805555555556
370,0.7859953703703704
375,0.7905092592592593
380,0.788425925925926
385,0.7908564814814815
390,0.7913194444444445
395,0.7920138888888889
400,0.7900462962962963
405,0.790625
410,0.7864583333333334
415,0.7902777777777777
420,0.7892361111111111
425,0.7910879629629629
430,0.7953703703703704
435,0.7950231481481481
440,0.796412037037037
445,0.7913194444444445
450,0.7899305555555556
455,0.7905092592592593
460,0.7903935185185185
465,0.7925925925925926
470,0.7927083333333333
475,0.7944444444444444
480,0.7945601851851852
485,0.7965277777777777
490,0.7994212962962963
495,0.7947916666666667
500,0.7996527777777778
505,0.8013888888888889
510,0.8005787037037037
515,0.7997685185185185
520,0.799537037037037
525,0.7966435185185186
530,0.7956018518518518
535,0.7866898148148148
540,0.774074074074074
545,0.7746527777777777
550,0.7753472222222222
555,0.7766203703703703
560,0.778587962962963
565,0.7776620370370371
570,0.7770833333333333
575,0.7803240740740741
580,0.7793981481481481
585,0.7819444444444444
590,0.7814814814814814
595,0.7822916666666667
600,0.7809027777777777
605,0.7792824074074074
610,0.7780092592592592
615,0.7800925925925926
620,0.780787037037037
625,0.7837962962962963
630,0.783912037037037
635,0.7780092592592592
640,0.778125
645,0.7783564814814815
650,0.778125
655,0.7775462962962963
660,0.7774305555555555
665,0.7795138888888888
670,0.7795138888888888
675,0.7806712962962963
680,0.7850694444444445
685,0.7829861111111112
690,0.7825231481481482
695,0.7846064814814815
700,0.7858796296296297
705,0.7848379629629629
710,0.7847222222222222
715,0.7842592592592592
720,0.783912037037037
725,0.7832175925925926
730,0.7836805555555556
735,0.7865740740740741
740,0.7863425925925925
745,0.7868055555555555
750,0.7877314814814815
755,0.7886574074074074
760,0.7915509259259259
765,0.7930555555555555
770,0.7928240740740741
775,0.7925925925925926
780,0.79375
785,0.79375
790,0.7905092592592593
795,0.7914351851851852
800,0.7907407407407407
805,0.790162037037037
810,0.7903935185185185
815,0.7913194444444445
820,0.7900462962962963
825,0.7909722222222222
830,0.7924768518518519
835,0.7927083333333333
840,0.7932870370370371
845,0.7924768518518519
850,0.7915509259259259
855,0.7927083333333333
860,0.7934027777777778
864,0.794675925925926
